age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
26,technician,divorced,tertiary,no,3154,yes,yes,unknown,27,may,121,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,0,yes,no,unknown,20,may,134,1,-1,0,unknown,no
31,technician,single,secondary,no,13,no,no,cellular,6,may,318,1,166,1,failure,no
30,unemployed,single,secondary,no,79,no,yes,cellular,24,jul,169,1,-1,0,unknown,no
40,blue-collar,divorced,unknown,no,0,no,yes,unknown,25,jun,91,2,-1,0,unknown,no
59,retired,divorced,primary,no,20,no,no,cellular,10,jul,298,1,-1,0,unknown,no
50,housemaid,married,primary,no,152,no,no,cellular,7,aug,107,4,-1,0,unknown,no
59,management,divorced,tertiary,no,17056,yes,no,cellular,20,nov,470,2,-1,0,unknown,no
39,admin.,single,secondary,no,0,no,yes,unknown,19,jun,142,1,-1,0,unknown,no
36,technician,divorced,secondary,no,666,yes,yes,cellular,3,apr,190,1,133,1,other,no
41,technician,married,secondary,no,1838,yes,no,cellular,15,jul,135,1,-1,0,unknown,no
35,technician,married,tertiary,no,25,no,no,cellular,27,aug,219,2,-1,0,unknown,no
51,retired,married,primary,no,670,yes,no,cellular,7,may,391,1,-1,0,unknown,no
39,admin.,married,secondary,no,1985,yes,no,unknown,21,may,155,4,-1,0,unknown,no
48,blue-collar,married,primary,no,199,no,no,telephone,18,aug,29,2,-1,0,unknown,no
37,self-employed,single,tertiary,no,2087,no,no,unknown,18,jun,167,1,-1,0,unknown,no
32,admin.,divorced,secondary,no,2294,yes,no,cellular,5,feb,342,2,260,2,failure,no
24,blue-collar,married,primary,no,456,no,no,cellular,14,may,337,2,-1,0,unknown,no
35,admin.,single,tertiary,no,153,yes,no,cellular,13,may,37,3,302,3,other,no
31,entrepreneur,single,tertiary,no,734,yes,no,cellular,7,may,295,1,168,4,other,no
27,technician,married,secondary,no,130,yes,no,cellular,7,may,265,3,-1,0,unknown,no
31,student,single,unknown,no,2347,no,no,cellular,18,dec,180,2,-1,0,unknown,no
50,technician,married,secondary,no,2497,yes,no,cellular,21,nov,35,1,176,1,failure,no
50,blue-collar,married,secondary,no,0,no,no,cellular,30,jul,144,9,-1,0,unknown,no
38,blue-collar,married,secondary,no,171,yes,yes,unknown,20,may,172,1,-1,0,unknown,no
50,admin.,divorced,secondary,no,202,no,yes,cellular,17,nov,148,1,-1,0,unknown,no
49,services,married,secondary,no,66,yes,yes,cellular,21,nov,59,4,-1,0,unknown,no
33,technician,single,secondary,no,10,yes,no,cellular,6,feb,71,2,274,1,failure,no
52,management,married,tertiary,no,7388,no,yes,unknown,17,jun,291,2,-1,0,unknown,no
31,technician,single,tertiary,no,3222,yes,no,cellular,28,jan,175,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,67,no,no,unknown,3,jun,45,2,-1,0,unknown,no
42,services,married,secondary,no,115,yes,yes,cellular,17,apr,161,1,149,2,failure,no
57,admin.,divorced,secondary,no,3100,no,yes,cellular,29,jul,165,2,-1,0,unknown,no
38,admin.,divorced,secondary,no,-51,no,yes,cellular,30,jan,102,1,-1,0,unknown,no
48,blue-collar,married,primary,no,160,yes,no,unknown,4,jun,109,3,-1,0,unknown,no
25,admin.,single,secondary,no,0,no,yes,cellular,25,jul,49,1,-1,0,unknown,no
33,admin.,married,secondary,no,7,yes,no,cellular,17,apr,612,1,148,1,failure,no
39,blue-collar,married,secondary,no,281,no,no,unknown,20,jun,78,7,-1,0,unknown,no
58,management,single,unknown,no,127,yes,no,unknown,9,may,244,5,-1,0,unknown,no
53,blue-collar,married,secondary,no,208,no,no,unknown,20,jun,333,15,-1,0,unknown,no
34,blue-collar,married,primary,no,197,yes,no,cellular,22,jul,181,1,-1,0,unknown,no
29,blue-collar,single,secondary,no,202,no,no,cellular,30,jan,128,2,-1,0,unknown,no
39,blue-collar,married,primary,no,2615,yes,no,unknown,3,jun,88,6,-1,0,unknown,no
42,services,divorced,secondary,no,466,no,no,cellular,28,jan,48,1,-1,0,unknown,no
41,admin.,divorced,secondary,no,303,no,no,unknown,26,jun,182,2,-1,0,unknown,no
39,technician,married,secondary,no,-184,no,yes,unknown,17,jun,185,3,-1,0,unknown,no
33,services,single,secondary,no,0,yes,no,unknown,20,may,134,3,-1,0,unknown,no
58,retired,divorced,primary,no,11,no,yes,cellular,10,jul,161,5,-1,0,unknown,no
32,unemployed,divorced,secondary,no,527,no,no,cellular,28,jan,38,1,-1,0,unknown,no
60,self-employed,married,primary,no,362,no,yes,cellular,28,jan,326,1,183,6,success,no
69,retired,married,primary,no,579,no,no,cellular,14,aug,230,1,-1,0,unknown,no
51,blue-collar,married,primary,no,1694,no,no,cellular,13,aug,186,2,-1,0,unknown,no
36,services,single,secondary,no,568,yes,no,cellular,15,may,140,3,364,2,failure,no
50,technician,divorced,secondary,no,75,yes,no,cellular,6,aug,101,1,-1,0,unknown,no
43,blue-collar,married,unknown,no,285,yes,no,cellular,15,may,22,6,-1,0,unknown,no
31,technician,single,tertiary,no,438,yes,no,cellular,12,aug,130,2,-1,0,unknown,no
34,entrepreneur,married,tertiary,no,0,yes,no,telephone,4,nov,217,1,-1,0,unknown,no
31,admin.,married,secondary,no,-106,yes,no,cellular,3,feb,258,4,-1,0,unknown,no
54,blue-collar,single,secondary,no,1633,yes,no,unknown,4,oct,12,1,-1,0,unknown,no
45,management,divorced,tertiary,no,220,yes,no,unknown,18,jun,89,4,-1,0,unknown,no
41,blue-collar,married,primary,no,4593,yes,yes,cellular,17,nov,190,1,-1,0,unknown,no
41,technician,single,secondary,no,200,yes,no,cellular,14,may,353,6,373,2,failure,no
46,entrepreneur,divorced,secondary,no,1187,no,yes,cellular,13,oct,92,1,327,1,failure,no
42,management,married,secondary,no,4314,no,no,cellular,7,jul,214,1,-1,0,unknown,no
31,technician,married,tertiary,no,8,no,no,unknown,29,may,71,5,-1,0,unknown,no
44,services,single,secondary,no,862,yes,no,cellular,3,apr,582,2,-1,0,unknown,no
32,management,single,tertiary,no,1344,no,yes,cellular,21,nov,63,1,-1,0,unknown,no
31,technician,single,secondary,no,304,no,no,cellular,29,jan,293,2,160,2,other,no
27,technician,married,secondary,no,2460,yes,no,cellular,15,may,600,2,-1,0,unknown,no
27,admin.,single,secondary,no,-242,no,yes,cellular,29,jul,20,21,-1,0,unknown,no
60,blue-collar,married,primary,no,0,no,no,cellular,22,aug,195,1,-1,0,unknown,no
30,services,single,primary,no,79,yes,no,cellular,15,may,317,1,-1,0,unknown,no
35,management,single,tertiary,no,635,no,no,cellular,15,jul,547,12,-1,0,unknown,no
32,blue-collar,single,secondary,no,574,yes,no,cellular,15,may,51,4,-1,0,unknown,no
36,blue-collar,divorced,secondary,no,52,yes,no,cellular,13,may,152,1,348,1,failure,no
32,blue-collar,married,secondary,no,2263,no,no,cellular,7,may,113,2,-1,0,unknown,no
34,admin.,divorced,secondary,no,25,no,no,cellular,11,jul,666,2,-1,0,unknown,no
51,admin.,divorced,secondary,no,21,no,no,cellular,23,jul,53,17,-1,0,unknown,no
58,retired,married,primary,no,90,yes,no,unknown,27,may,144,1,-1,0,unknown,no
31,management,divorced,tertiary,no,297,no,no,cellular,12,aug,127,1,-1,0,unknown,no
51,retired,married,secondary,no,965,yes,no,cellular,28,jan,67,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,157,yes,no,unknown,20,may,315,1,-1,0,unknown,no
52,management,married,primary,no,0,no,no,unknown,5,jun,85,3,-1,0,unknown,no
61,blue-collar,married,primary,no,7879,no,no,telephone,28,jul,186,9,-1,0,unknown,no
31,services,married,secondary,no,5,yes,no,unknown,16,may,216,1,-1,0,unknown,no
39,technician,married,secondary,no,7313,yes,no,unknown,20,may,99,1,-1,0,unknown,no
35,blue-collar,married,primary,no,4366,yes,no,unknown,28,may,173,3,-1,0,unknown,no
54,technician,single,unknown,no,447,yes,no,unknown,5,may,742,2,-1,0,unknown,no
40,blue-collar,married,primary,yes,-23,no,yes,cellular,7,jul,756,3,-1,0,unknown,no
40,self-employed,married,secondary,no,31,yes,no,cellular,16,apr,174,2,147,6,failure,no
48,unemployed,single,unknown,no,11298,yes,no,cellular,9,feb,97,2,-1,0,unknown,no
24,management,married,secondary,no,2278,yes,no,unknown,27,may,77,4,-1,0,unknown,no
37,unemployed,married,primary,no,941,no,no,cellular,2,feb,280,1,-1,0,unknown,no
30,management,single,tertiary,no,1724,yes,no,unknown,20,may,73,1,-1,0,unknown,no
45,blue-collar,divorced,primary,no,8,no,yes,unknown,4,jul,407,1,-1,0,unknown,no
32,management,single,secondary,no,416,yes,no,cellular,18,nov,268,2,-1,0,unknown,no
60,retired,married,primary,no,71188,no,no,cellular,6,oct,205,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,3060,yes,no,cellular,20,apr,87,2,151,3,failure,no
48,blue-collar,married,primary,no,278,yes,no,unknown,5,may,125,2,-1,0,unknown,no
44,admin.,married,secondary,no,0,yes,yes,unknown,16,may,159,1,-1,0,unknown,no
53,unknown,married,unknown,no,1347,no,no,unknown,5,jun,92,2,-1,0,unknown,no
34,management,married,tertiary,no,1273,no,no,unknown,11,aug,93,2,-1,0,unknown,no
34,admin.,married,tertiary,no,0,yes,yes,cellular,3,aug,108,2,180,7,failure,no
28,student,single,secondary,no,330,no,no,telephone,2,feb,197,1,-1,0,unknown,no
35,admin.,married,secondary,no,-428,yes,yes,cellular,10,jul,147,1,-1,0,unknown,no
53,admin.,married,secondary,no,1815,no,no,cellular,29,jul,86,6,-1,0,unknown,no
64,management,married,tertiary,no,679,no,no,telephone,22,apr,135,3,-1,0,unknown,no
32,admin.,single,secondary,no,1411,no,no,cellular,2,jul,124,1,-1,0,unknown,no
48,unemployed,married,primary,yes,-6,no,no,cellular,29,jan,362,2,-1,0,unknown,no
48,blue-collar,married,primary,no,231,yes,no,unknown,9,may,752,3,-1,0,unknown,no
40,blue-collar,married,primary,no,0,yes,no,unknown,3,jun,329,3,-1,0,unknown,no
30,blue-collar,single,secondary,yes,4,yes,no,unknown,23,may,84,3,-1,0,unknown,no
56,services,married,secondary,no,9,no,yes,cellular,20,aug,285,2,-1,0,unknown,no
55,blue-collar,married,primary,no,3957,no,yes,cellular,4,feb,79,2,-1,0,unknown,no
45,services,married,secondary,no,0,no,no,unknown,4,jun,153,6,-1,0,unknown,no
44,blue-collar,married,secondary,no,8666,no,no,telephone,6,apr,172,1,-1,0,unknown,no
45,housemaid,married,secondary,no,4068,no,no,cellular,30,sep,314,1,41,1,success,no
31,entrepreneur,single,secondary,no,937,yes,no,cellular,9,feb,51,3,-1,0,unknown,no
54,technician,married,tertiary,no,2883,yes,yes,unknown,15,may,12,3,-1,0,unknown,no
65,retired,married,secondary,no,1370,no,no,cellular,12,nov,177,1,92,1,failure,no
55,management,single,tertiary,no,797,no,no,cellular,29,jul,24,2,-1,0,unknown,no
19,student,single,secondary,no,626,no,no,telephone,15,apr,117,1,-1,0,unknown,no
46,admin.,married,secondary,no,979,no,no,cellular,27,aug,34,15,-1,0,unknown,no
38,blue-collar,single,tertiary,no,18,no,no,unknown,17,jun,605,5,-1,0,unknown,no
37,technician,married,secondary,no,523,yes,no,cellular,20,nov,232,4,-1,0,unknown,no
59,retired,divorced,secondary,no,93,no,no,unknown,26,may,193,2,-1,0,unknown,no
28,blue-collar,married,primary,no,206,yes,no,cellular,14,may,155,2,-1,0,unknown,no
51,management,married,tertiary,no,0,yes,no,unknown,30,may,151,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,1361,yes,no,unknown,20,jun,176,4,-1,0,unknown,no
30,blue-collar,single,secondary,no,196,yes,no,unknown,29,may,91,7,-1,0,unknown,no
44,blue-collar,married,secondary,no,326,yes,no,unknown,14,may,35,2,-1,0,unknown,no
33,admin.,married,secondary,no,1737,no,no,cellular,14,aug,228,2,106,2,failure,no
30,management,single,tertiary,no,5288,yes,no,unknown,28,may,288,3,-1,0,unknown,no
47,blue-collar,married,primary,no,300,yes,no,unknown,13,may,103,3,-1,0,unknown,no
32,blue-collar,single,secondary,no,53,yes,no,cellular,18,nov,276,1,195,1,failure,no
35,blue-collar,married,primary,no,113,yes,no,cellular,14,may,318,3,-1,0,unknown,no
49,blue-collar,married,secondary,no,2015,yes,no,cellular,16,apr,449,2,-1,0,unknown,no
38,services,divorced,secondary,no,-10,yes,no,unknown,17,jun,61,2,-1,0,unknown,no
78,retired,divorced,unknown,no,2628,no,no,telephone,14,apr,129,2,-1,0,unknown,no
28,services,married,secondary,no,0,yes,no,cellular,5,may,334,1,355,6,failure,no
37,management,married,tertiary,no,-57,yes,no,cellular,31,jul,37,20,-1,0,unknown,no
46,technician,married,unknown,no,605,yes,no,cellular,20,apr,780,2,-1,0,unknown,no
47,admin.,married,tertiary,no,1077,no,no,telephone,29,aug,43,2,-1,0,unknown,no
33,technician,married,secondary,no,3000,yes,yes,cellular,2,jul,160,1,-1,0,unknown,no
33,blue-collar,married,primary,no,331,yes,no,unknown,30,may,139,3,-1,0,unknown,no
50,services,divorced,secondary,yes,-210,no,yes,cellular,21,aug,153,7,-1,0,unknown,no
43,technician,married,secondary,no,481,no,no,cellular,20,aug,196,2,-1,0,unknown,no
40,management,married,tertiary,no,194,no,yes,cellular,29,aug,189,2,-1,0,unknown,no
38,admin.,married,secondary,no,3190,yes,no,unknown,20,jun,20,2,-1,0,unknown,no
37,services,married,secondary,no,1784,yes,no,cellular,19,nov,19,5,-1,0,unknown,no
42,technician,married,secondary,no,-129,yes,no,unknown,3,jun,175,1,-1,0,unknown,no
27,blue-collar,single,secondary,no,370,yes,no,unknown,17,jun,128,21,-1,0,unknown,no
49,blue-collar,married,secondary,no,59,yes,no,unknown,9,jun,154,10,-1,0,unknown,no
59,management,divorced,tertiary,no,7813,yes,no,cellular,21,nov,75,1,-1,0,unknown,no
52,blue-collar,divorced,primary,no,3990,no,no,cellular,19,nov,1548,1,153,1,other,no
52,blue-collar,divorced,primary,no,196,yes,no,unknown,7,may,119,3,-1,0,unknown,no
34,blue-collar,married,secondary,no,360,yes,no,telephone,19,nov,46,1,182,2,failure,no
25,student,single,secondary,no,41,yes,no,telephone,4,may,101,2,-1,0,unknown,no
33,blue-collar,divorced,secondary,no,0,no,no,cellular,25,jul,374,2,-1,0,unknown,no
53,management,married,tertiary,no,32,no,yes,cellular,22,aug,122,2,-1,0,unknown,no
58,blue-collar,divorced,unknown,no,55,yes,no,cellular,31,jul,119,8,-1,0,unknown,no
38,technician,single,tertiary,no,0,yes,no,cellular,1,jun,71,1,-1,0,unknown,no
27,blue-collar,single,unknown,no,-15,yes,yes,cellular,15,may,212,4,312,6,other,no
33,admin.,married,secondary,no,0,yes,no,cellular,17,nov,78,1,-1,0,unknown,no
34,management,married,tertiary,no,1666,no,no,cellular,11,aug,36,4,-1,0,unknown,no
48,management,single,tertiary,no,3713,yes,yes,cellular,18,nov,157,2,-1,0,unknown,no
45,admin.,single,secondary,no,-198,yes,no,unknown,19,jun,130,25,-1,0,unknown,no
41,blue-collar,married,secondary,no,140,yes,no,cellular,29,jan,636,2,-1,0,unknown,no
36,blue-collar,single,secondary,no,507,yes,no,cellular,22,may,210,1,-1,0,unknown,no
46,technician,married,tertiary,no,2207,yes,no,unknown,16,may,243,3,-1,0,unknown,no
46,admin.,married,secondary,no,939,no,no,cellular,5,feb,69,2,8,1,other,no
39,admin.,married,secondary,no,-362,yes,no,unknown,20,may,145,2,-1,0,unknown,no
33,entrepreneur,married,tertiary,no,1636,no,no,cellular,31,jul,8,25,-1,0,unknown,no
40,management,married,tertiary,no,6008,yes,no,cellular,18,nov,989,1,-1,0,unknown,no
57,entrepreneur,married,tertiary,no,958,no,no,unknown,6,jun,250,2,-1,0,unknown,no
56,housemaid,married,primary,no,82,no,no,unknown,16,may,215,1,-1,0,unknown,no
31,admin.,divorced,secondary,no,2980,no,no,cellular,20,apr,930,4,292,2,other,no
41,management,married,tertiary,no,5936,no,no,cellular,29,aug,709,11,-1,0,unknown,no
55,blue-collar,married,primary,no,2490,no,no,telephone,25,jul,106,3,-1,0,unknown,no
34,technician,married,secondary,no,1254,no,no,cellular,6,may,77,3,-1,0,unknown,no
32,blue-collar,married,secondary,no,1780,yes,no,unknown,23,may,100,4,-1,0,unknown,no
50,blue-collar,divorced,primary,no,171,no,no,cellular,14,aug,75,3,-1,0,unknown,no
27,student,single,unknown,no,1444,no,no,cellular,2,feb,248,2,-1,0,unknown,no
39,management,married,tertiary,no,0,yes,no,unknown,3,jun,164,2,-1,0,unknown,no
50,blue-collar,married,primary,no,8139,yes,no,cellular,18,aug,256,6,-1,0,unknown,no
37,management,single,tertiary,no,7612,no,no,cellular,24,jul,1206,4,-1,0,unknown,no
50,blue-collar,married,secondary,no,1604,yes,no,unknown,15,may,267,5,-1,0,unknown,no
42,blue-collar,married,primary,no,188,yes,no,unknown,30,may,53,5,-1,0,unknown,no
41,technician,married,secondary,no,2490,yes,no,unknown,21,may,115,2,-1,0,unknown,no
23,blue-collar,married,secondary,no,-213,yes,yes,unknown,26,may,87,2,-1,0,unknown,no
34,admin.,single,secondary,no,1704,yes,no,unknown,15,may,218,2,-1,0,unknown,no
33,unemployed,single,tertiary,no,4874,no,no,telephone,22,feb,363,2,-1,0,unknown,no
33,management,married,tertiary,no,1071,no,no,cellular,2,feb,84,2,174,4,failure,no
41,technician,married,secondary,no,459,yes,no,unknown,19,may,102,1,-1,0,unknown,no
28,student,single,secondary,no,1925,no,no,cellular,20,aug,147,1,90,1,failure,no
37,services,married,secondary,no,-21,yes,yes,unknown,23,may,61,2,-1,0,unknown,no
50,blue-collar,divorced,primary,no,134,no,no,unknown,8,may,263,2,-1,0,unknown,no
80,retired,married,secondary,no,2354,no,no,telephone,4,aug,199,2,181,3,success,no
47,blue-collar,married,unknown,no,1506,yes,no,unknown,5,may,92,1,-1,0,unknown,no
49,blue-collar,married,secondary,no,24,no,yes,cellular,27,aug,168,3,-1,0,unknown,no
29,technician,single,secondary,no,120,no,no,cellular,2,feb,110,3,-1,0,unknown,no
44,technician,single,tertiary,no,3432,yes,no,cellular,25,jul,72,30,-1,0,unknown,no
53,entrepreneur,married,unknown,no,19,yes,no,unknown,5,may,252,1,-1,0,unknown,no
47,admin.,married,tertiary,no,12276,no,no,unknown,20,jun,77,5,-1,0,unknown,no
21,student,single,secondary,no,39,no,no,cellular,6,jul,207,2,-1,0,unknown,no
43,management,married,tertiary,no,2450,no,yes,cellular,20,oct,124,1,-1,0,unknown,no
43,management,married,tertiary,no,228,yes,no,cellular,2,feb,84,1,-1,0,unknown,no
57,technician,divorced,tertiary,no,437,no,no,cellular,26,aug,435,5,-1,0,unknown,no
53,entrepreneur,married,tertiary,no,54,yes,yes,cellular,6,may,123,1,169,1,failure,no
57,management,single,secondary,no,137,yes,no,unknown,4,jun,91,4,-1,0,unknown,no
48,admin.,married,secondary,no,1208,no,no,telephone,18,nov,126,4,-1,0,unknown,no
28,blue-collar,single,tertiary,no,1984,yes,no,cellular,4,may,32,2,14,1,failure,no
48,technician,married,secondary,no,268,no,no,cellular,16,jul,128,1,-1,0,unknown,no
31,technician,married,tertiary,no,0,yes,no,unknown,4,jun,67,2,-1,0,unknown,no
44,unknown,married,unknown,no,722,yes,no,telephone,22,jul,269,2,-1,0,unknown,no
40,blue-collar,divorced,unknown,no,528,yes,no,cellular,13,may,340,2,357,5,failure,no
51,retired,married,secondary,no,509,yes,no,cellular,15,jul,121,4,-1,0,unknown,no
36,technician,divorced,secondary,no,433,no,no,cellular,22,aug,173,3,-1,0,unknown,no
21,admin.,single,secondary,no,66,yes,no,cellular,15,may,31,1,330,2,failure,no
44,self-employed,divorced,secondary,no,583,yes,no,cellular,14,may,423,3,-1,0,unknown,no
35,blue-collar,married,secondary,no,365,yes,yes,cellular,20,apr,63,2,-1,0,unknown,no
35,services,single,secondary,no,-267,yes,no,unknown,27,may,193,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,638,yes,no,telephone,6,may,90,2,-1,0,unknown,no
27,services,single,secondary,no,814,yes,no,cellular,7,may,62,2,-1,0,unknown,no
49,management,married,secondary,no,4848,no,no,unknown,12,jun,113,1,-1,0,unknown,no
39,services,married,secondary,no,702,yes,no,cellular,8,apr,303,1,300,1,failure,no
57,admin.,married,secondary,no,100,no,no,unknown,28,may,23,16,-1,0,unknown,no
32,unemployed,married,tertiary,no,283,yes,no,cellular,22,jul,151,2,-1,0,unknown,no
34,management,married,tertiary,no,4831,yes,no,cellular,4,feb,265,1,-1,0,unknown,no
38,technician,single,tertiary,no,-572,yes,yes,unknown,5,jun,26,24,-1,0,unknown,no
57,technician,single,secondary,no,104,no,no,cellular,21,aug,297,2,-1,0,unknown,no
35,management,single,tertiary,no,467,yes,no,cellular,14,aug,82,2,-1,0,unknown,no
36,admin.,single,tertiary,no,980,no,no,cellular,11,nov,118,4,104,7,failure,no
51,technician,married,secondary,no,58,yes,no,cellular,17,nov,79,1,129,2,failure,no
33,blue-collar,married,secondary,no,-130,yes,no,cellular,22,jul,124,2,-1,0,unknown,no
36,management,single,tertiary,no,1089,yes,no,unknown,30,may,126,1,-1,0,unknown,no
54,retired,married,secondary,no,918,yes,no,unknown,14,may,189,1,-1,0,unknown,no
69,retired,married,primary,no,154,no,no,cellular,13,jul,144,4,-1,0,unknown,no
